id,code,short_name,short_name_spelling,full_name,list_status_id,list_status,issuer,company_code,issue_start_date,issue_end_date,plan_raise_fund,actual_raise_fund,issue_par,issue_price,is_guarantee,fund_raising_purposes,list_declare_date,convert_price_reason,convert_price,convert_start_date,convert_end_date,convert_code,coupon,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment
48,110232,金鹰转债,JYZZ,浙江金鹰股份有限公司可转换公司债券,301006,终止上市,浙江金鹰股份有限公司,600232.XSHG,2006-11-20,2006-11-20,32000.0,32000.0,100,100.0,1,亚麻种植基地建设和麻纺及深加工产业以及公司现有机械服装基地的建设,2006-12-05,,6.28,2007-05-21,2009-05-11,600232,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,48,703013,可转债,704001,记账式,2006-12-06,2009-05-11,2006-11-20,2009-05-12,11-20,2009-05-12,
49,110021,上电转债,SDZZ,上海电力股份有限公司可转换公司债券,301006,终止上市,上海电力股份有限公司,600021.XSHG,2006-11-24,2006-12-01,100000.0,100000.0,100,100.0,1,淮沪煤电有限公司之田集电厂一期项目、外高桥电厂三期工程项目,2006-12-19,以公布募集说明书日前20个交易日公司股票的算术平均收盘价格4.33元和前一个交易日公司股票平均价4.37元中较高者为基础，上浮5.95%。,4.43,2007-06-01,2011-12-01,600021,2.2,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2006-12-19,2007-08-14,2006-12-01,2007-08-15,12-01,2007-08-15,
50,115001,钒钛债1,FTZ1,攀枝花新钢钒股份有限公司认股权与债券分离交易的可转换公司债券,301006,终止上市,攀钢集团钒钛资源股份有限公司,000629.XSHE,2006-11-27,2006-11-27,320000.0,320000.0,100,100.0,1,,2006-12-08,,,,,000629,,705002,深交所主板,人民币,701002,固定利率附息,12,702002,按年付息,100.0,72,703023,可分离可转债,704001,记账式,2006-12-12,2012-11-19,2006-11-27,2012-11-27,11-27,2012-11-27,
52,128031,巨轮转债,JLZZ,广东巨轮模具股份有限公司可转换公司债券,301006,终止上市,巨轮智能装备股份有限公司,002031.XSHE,2007-01-08,2007-01-08,20000.0,20000.0,100,100.0,1,年产200台高精度液压式轮胎硫化机,2007-01-18,,9.82,2007-07-09,2009-08-27,002031,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-01-19,2009-08-27,2007-01-08,2009-08-28,01-08,2009-08-28,
54,125717,韶钢转债,SGZZ,广东韶钢松山股份有限公司可转换公司债券,301006,终止上市,广东中南钢铁股份有限公司,000717.XSHE,2007-02-06,2007-02-06,153800.0,153800.0,100,100.0,1,投资卷轧工艺技术改造项目等,2007-02-28,不低于募集说明书公告日前二十个交易日公司股票交易均价和前一交易日的均价，且不低于最近一期经审计的每股净资产值，即4.73元。,4.68,2007-08-06,2012-02-05,000717,1.9,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-03-02,2007-10-08,2007-02-06,2007-10-09,02-06,2007-10-09,
56,110078,澄星转债,CXZZ,江苏澄星磷化工股份有限公司可转换公司债券,301006,终止上市,江苏澄星磷化工股份有限公司,600078.XSHG,2007-05-10,2007-05-10,44000.0,44000.0,100,100.0,1,对本公司控股子公司云南宣威磷电有限公司进行增资，并用于实施磷化工一体化项目,2007-05-24,,10.58,2007-11-12,2012-05-10,600078,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-05-25,2012-04-23,2007-05-10,2012-05-10,05-10,2012-05-10,
57,125960,锡业转债,XYZZ,云南锡业股份有限公司可转换公司债券,301006,终止上市,云南锡业股份有限公司,000960.XSHE,2007-05-14,2007-05-14,65000.0,65000.0,100,100.0,1,本次募资扣除费用后用于与本公司主营业务相关的六个项目，包括两个矿山开采项目、三个锡深加工项目、一个技改项目。,2007-05-28,募集说明书公告日前20个交易日公司股票交易均价和前1交易日的均价的较高者上浮0.1%,29.3,2007-11-14,2012-05-13,000960,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-05-29,2010-12-02,2007-05-14,2010-12-03,05-14,2010-12-03,
58,110026,中海转债,ZHZZ,中海发展股份有限公司可转换公司债券,301006,终止上市,中远海运能源运输股份有限公司,600026.XSHG,2007-07-02,2007-07-02,200000.0,200000.0,100,100.0,0,收购本公司控股股东中海总公司下属公司的42艘干散货船,2007-07-11,,25.31,2008-01-02,2008-03-26,600026,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-07-12,2008-03-26,2007-07-02,2008-03-27,07-02,2008-03-27,
59,110567,山鹰转债,SYZZ,安徽山鹰纸业股份有限公司可转换公司债券,301006,终止上市,山鹰国际控股股份公司,600567.XSHG,2007-09-05,2007-09-05,47000.0,47000.0,100,100.0,1,"年产20万吨高强瓦楞原纸技改工程项目,增资马鞍山市天福纸箱纸品有限公司用于实施引进2500mm五层瓦楞纸板及全自动纸箱印刷系统项目,补充天福公司流动资金",2007-09-14,,7.31,2008-03-05,2010-01-29,600567,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-09-17,2010-01-29,2007-09-05,2010-02-01,09-05,2010-02-01,
60,115002,国安债1,GAZ1,中信国安信息产业股份有限公司认股权和债券分离交易的可转换公司债券,301006,终止上市,中信国安信息产业股份有限公司,000839.XSHE,2007-09-14,2007-09-14,170000.0,170000.0,100,100.0,0,1、公司拟投入4.5亿元债券募集资金用于投资建设有线数字电视项目;2|公司拟投入12.5亿元债券募集资金用于偿还银行贷款;3、本次认股权证行权募集资金拟全部用于青海盐湖资源综合开发项目,2007-09-22,,,,,000839,1.2,705002,深交所主板,人民币,701002,固定利率附息,12,702002,按年付息,100.0,72,703023,可分离可转债,704001,记账式,2007-09-25,2013-09-05,2007-09-14,2013-09-13,09-14,2013-09-13,
61,110971,恒源转债,HYZZ,安徽恒源煤电股份有限公司可转换公司债券,301006,终止上市,安徽恒源煤电股份有限公司,600971.XSHG,2007-09-24,2007-09-24,40000.0,40000.0,100,100.0,1,收购安徽卧龙湖煤矿有限责任公司、安徽五沟煤矿有限责任公司100%股权,2007-10-11,,50.88,2008-03-24,2009-12-18,600971,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-10-12,2009-12-18,2007-09-24,2009-12-21,09-24,2009-12-21,
63,110227,赤化转债,CHZZ,贵州赤天化股份有限公司可转换公司债券,301006,终止上市,贵州赤天化股份有限公司,600227.XSHG,2007-10-10,2007-10-10,45000.0,45000.0,100,100.0,1,"桐梓煤化工基地公用工程项目,桐梓50万吨氨醇联产及化肥项目,桐梓年产11.2亿立方米煤气化项目",2007-10-22,,24.93,2008-04-10,2009-05-22,600227,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-10-23,2009-05-22,2007-10-10,2009-05-25,10-10,2009-05-25,
65,125709,唐钢转债,TGZZ,唐山钢铁股份有限公司可转换公司债券,301006,终止上市,河钢股份有限公司,000709.XSHE,2007-12-14,2007-12-14,300000.0,300000.0,100,100.0,1,"偿还冷轧及带钢表面涂镀层工程与超薄带钢深加工技术改造工程产生的银行贷款,南区煤气系统增容改造项目和南区高炉煤气利用节能改造工程",2007-12-27,,20.8,2008-06-14,2012-12-13,000709,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-12-28,2012-11-29,2007-12-14,2012-12-14,12-14,2012-12-14,
66,110598,大荒转债,DHZZ,黑龙江北大荒农业股份有限公司可转换公司债券,301006,终止上市,黑龙江北大荒农业股份有限公司,600598.XSHG,2007-12-19,2007-12-19,150000.0,150000.0,100,100.0,0,"150万亩优质水稻生产基地建设项目,补充流动资金,浩化分公司年增产11.3万吨尿素项目,米业公司迎春制米厂年综合加工30万吨稻谷技改项目,公司营销网络建设项目,米业公司年产8,000吨米糠蛋白项目,米业公司优质大米加工技改项目",2007-12-27,,14.05,2008-06-19,2010-03-05,600598,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2007-12-28,2010-03-05,2007-12-19,2010-03-08,12-19,2010-03-08,
68,125572,海马转债,HMZZ,海马投资集团股份有限公司可转换公司债券,301006,终止上市,海马汽车股份有限公司,000572.XSHE,2008-01-16,2008-01-16,82000.0,82000.0,100,100.0,1,本次募集资金拟用于向全资子公司海马郑州增资，海马郑州通过金融机构委托贷款方式，将增资资金投入到其全资子公司郑州轻汽，由郑州轻汽实施“郑州轻型汽车有限公司技术改造项目”。,2008-01-29,初始转股价格为本募集说明书公告日（2008年1月11日）前20个交易日公司股票的算术平均收盘价格和前一交易日（2008年1月9日）公司股票的交易均价中的较高者，即18.33元。,18.28,2008-07-16,2013-01-15,000572,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2008-01-30,2009-05-27,2008-01-16,2009-06-01,01-16,2009-06-01,
71,115003,中兴债1,ZXZ1,中兴通讯股份有限公司认股权和债券分离交易的可转换公司债券,301006,终止上市,中兴通讯股份有限公司,000063.XSHE,2008-01-30,2008-01-30,400000.0,400000.0,100,100.0,1,本次募集资金拟投入一下项目：TD-SCDMAHSDPA系统设备研发生产环境及规模生产能力建设项目；TD-SCDMA终端产品开发环境和规模生产能力建设项目；TD后向演进技术产业化项目；创新手机平台建设项目等,2008-02-20,,,,,000063,0.8,705002,深交所主板,人民币,701002,固定利率附息,12,702002,按年付息,100.0,60,703023,可分离可转债,704001,记账式,2008-02-22,2013-01-22,2008-01-30,2013-01-30,01-30,2013-01-30,
74,110368,五洲转债,WZZZ,广西五洲交通股份有限公司可转换公司债券,301006,终止上市,广西五洲交通股份有限公司,600368.XSHG,2008-02-29,2008-02-29,54000.0,54000.0,100,100.0,1,建设筋竹（粤桂界）至岑溪高速公路,2008-03-12,,10.07,2008-09-01,2009-07-01,600368,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2008-03-14,2009-07-01,2008-02-29,2009-07-02,02-28,2009-07-02,
78,125528,柳工转债,LGZZ,广西柳工机械股份有限公司可转换公司债券,301006,终止上市,广西柳工机械股份有限公司,000528.XSHE,2008-04-18,2008-04-18,70568.92,80000.0,100,100.0,0,"提升装载机核心制造能力技术改造项目,数字化柳工创新工程技术改造项目,收购集团公司所属附件公司股权及福利厂产权项目,提升柳工热处理制造能力及产能技术改造项目,年产4,430台挖掘机技术改造项目,江阴柳工建设路面机械设备项目,海外营销网络建设项目",2008-05-05,,26.87,2008-10-18,2009-06-19,000528,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2008-05-06,2009-06-19,2008-04-18,2009-06-22,04-18,2009-06-22,
79,110002,南山转债,NSZZ,山东南山铝业股份有限公司可转换公司债券,301006,终止上市,山东南山铝业股份有限公司,600219.XSHG,2008-04-18,2008-04-18,280000.0,37863.0,100,100.0,0,"年产10万吨新型铝合金材料(工业型材)生产线项目,补充公司流动资金,年产52万吨铝合金锭熔铸生产线项目",2008-05-09,,16.89,2008-10-20,2009-09-17,600219,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2008-05-13,2009-09-17,2008-04-18,2009-09-18,04-18,2009-09-18,
82,110003,新钢转债,XGZZ,新余钢铁股份有限公司可转换公司债券,301006,终止上市,新余钢铁股份有限公司,600782.XSHG,2008-08-21,2008-08-21,276000.0,276000.0,100,100.0,1,300万吨1580mm薄板工程项目,2008-09-03,,8.22,2009-02-23,2013-08-20,600782,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2008-09-05,2013-08-06,2008-08-21,2013-08-21,08-21,2013-08-21,
84,110004,厦工转债,SGZZ,厦门厦工机械股份有限公司可转换公司债券,301006,终止上市,厦门厦工机械股份有限公司,600815.XSHG,2009-08-28,2009-08-28,60000.0,60000.0,100,100.0,1,"厦工北方(焦作)装备制造基地建设项目,补充公司流动资金,海外销售网络建设项目,厦工北方（焦作）装备制造基地配套桥箱项目",2009-09-09,,7.5,2010-03-01,2010-09-21,600815,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2009-09-11,2010-09-21,2009-08-28,2010-09-27,08-28,2010-09-27,
85,110005,西洋转债,XYZZ,四川大西洋焊接材料股份有限公司可转换公司债券,301006,终止上市,四川大西洋焊接材料股份有限公司,600558.XSHG,2009-09-03,2009-09-03,26500.0,26500.0,100,100.0,1,新增4万吨药芯焊丝技术改造项目,2009-09-17,,14.55,2010-03-09,2010-05-13,600558,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2009-09-21,2010-05-13,2009-09-03,2010-05-14,09-03,2010-05-14,
86,110006,龙盛转债,LSZZ,浙江龙盛集团股份有限公司可转换公司债券,301006,终止上市,浙江龙盛集团股份有限公司,600352.XSHG,2009-09-14,2009-09-14,125000.0,125000.0,100,100.0,0,"子公司龙山化工整体迁建项目,子公司浙江鸿盛联产间苯二酚、间氨基苯酚项目",2009-09-23,,8.9,2010-03-15,2010-05-05,600352,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2009-09-25,2010-05-05,2009-09-14,2010-05-06,09-14,2010-05-06,
87,125969,安泰转债,ATZZ,安泰科技股份有限公司可转换公司债券,301006,终止上市,安泰科技股份有限公司,000969.XSHE,2009-09-16,2009-09-16,75000.0,75000.0,100,100.0,0,"本次发行可转债募集的资金为75,000 万元（含发行费用），其中，12,123 万元用于特种精密合金带钢生产线项目的投资，41,500 万元用于偿还银行贷款，剩余约20,000 万元用于补充流动资金。",2009-10-09,初始转股价格为公布《安泰科技股份有限公司可转换公司债券募集说明书》之日前20 个交易日公司股票交易均价和前1 个交易日均价之间的较高者。,22.3,2010-03-16,2015-09-16,000969,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2009-10-12,2010-06-09,2009-09-16,2010-06-10,09-16,2010-06-10,
88,110007,博汇转债,BHZZ,山东博汇纸业股份有限公司可转换公司债券,301006,终止上市,山东博汇纸业股份有限公司,600966.XSHG,2009-09-23,2009-09-23,97500.0,97500.0,100,100.0,0,"年产35万吨高档包装纸板工程,置换已投入募集资金投资项目自筹资金",2009-10-14,,10.34,2010-03-23,2014-09-23,600966,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2009-10-16,2014-09-05,2009-09-23,2014-09-23,09-23,2014-09-23,
89,110008,王府转债,WFZZ,北京王府井百货(集团)股份有限公司可转换公司债券,301006,终止上市,王府井集团股份有限公司,600859.XSHG,2009-10-19,2009-10-19,82100.0,82100.0,100,100.0,0,收购王府井大厦公司55%的股权，扩展北京市百货大楼经营规模,2009-10-28,,33.56,2010-04-26,2010-10-27,600859,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2009-10-30,2010-10-27,2009-10-19,2010-10-28,10-19,2010-10-28,
90,110009,双良转债,SLZZ,江苏双良空调设备股份有限公司可转换公司债券,301006,终止上市,双良节能系统股份有限公司,600481.XSHG,2010-05-04,2010-05-04,72000.0,72000.0,100,100.0,0,海水淡化设备制造项目、年产24万吨EPS项目,2010-05-12,,21.11,2010-11-04,2015-05-04,600481,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2010-05-14,2011-12-14,2010-05-04,2015-05-04,05-04,2015-05-04,
91,113001,中行转债,ZHZZ,中国银行股份有限公司可转换公司债券,301006,终止上市,中国银行股份有限公司,601988.XSHG,2010-06-02,2010-06-02,4000000.0,4000000.0,100,100.0,0,补充本行附属资本,2010-06-11,,3.88,2010-12-02,2015-03-06,601988,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2010-06-18,2015-03-06,2010-06-02,2015-03-09,06-02,2015-03-09,
